"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076680","MEXICO CITY, MX","2021-09-29","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2021-09-30","80",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-05","73",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-07",,,,
"MXM00076680","MEXICO CITY, MX","2021-10-08","77",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-09",,,,
"MXM00076680","MEXICO CITY, MX","2021-10-10",,,,
"MXM00076680","MEXICO CITY, MX","2021-10-11","85",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-12","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-13","83",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-14","84",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-15","83",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-16","78",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-17","72",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-18",,,,
"MXM00076680","MEXICO CITY, MX","2021-10-19","77",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-21","80",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-22","71",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-26",,,,
"MXM00076680","MEXICO CITY, MX","2021-10-30","74",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2021-10-31","75",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-01","73",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-03","76",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-07",,,,
"MXM00076680","MEXICO CITY, MX","2021-11-08",,,,
"MXM00076680","MEXICO CITY, MX","2021-11-12","73",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-13","71",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-14","68",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-15","69",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-16","73",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-20",,,,
"MXM00076680","MEXICO CITY, MX","2021-11-21","74",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-22","75",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-25",,,,
"MXM00076680","MEXICO CITY, MX","2021-11-26","73",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-28","76",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2021-11-29",,,,
"MXM00076680","MEXICO CITY, MX","2021-12-12","75",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2021-12-13","72",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2021-12-20","72",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2021-12-23","74",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2021-12-26",,,,
"MXM00076680","MEXICO CITY, MX","2021-12-27","81",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-02","78",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-03",,,,
"MXM00076680","MEXICO CITY, MX","2022-01-04",,,,
"MXM00076680","MEXICO CITY, MX","2022-01-05","79",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-06","78",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-07",,,,
"MXM00076680","MEXICO CITY, MX","2022-01-08","73",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-09","74",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-10","74",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-12","67",",,S","44",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-14","69",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-18","71",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-20","74",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-22","72",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-01-24","75",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-25","76",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-26",,,,
"MXM00076680","MEXICO CITY, MX","2022-01-27","77",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-28","78",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-30","74",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-01-31","76",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-03","79",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-04","79",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-05","75",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-07","75",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-08",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-09",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-10","73",",,S","42",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-11","72",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-12",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-13","68",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-14",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-16",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-17",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-19","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-20","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-21",,,,
"MXM00076680","MEXICO CITY, MX","2022-02-23","83",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-25","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-26","79",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-27","78",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-02-28","79",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-01","77",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-03","81",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-04","84",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-05","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-06",,,,
"MXM00076680","MEXICO CITY, MX","2022-03-07","82",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-08","82",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-09","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-10","81",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-11",,,,
"MXM00076680","MEXICO CITY, MX","2022-03-12","82",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-13","81",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-14",,,,
"MXM00076680","MEXICO CITY, MX","2022-03-15","83",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-16","74",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-17","76",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-18",,,,
"MXM00076680","MEXICO CITY, MX","2022-03-19","82",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-20","80",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-21","82",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-22","83",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-23","83",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-24","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-25","82",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-27","78",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-28",,,,
"MXM00076680","MEXICO CITY, MX","2022-03-29","82",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-30","86",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-03-31","90",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-01",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-02","89",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-04","85",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-05","85",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-06","85",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-07","87",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-08","82",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-09","74",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-10","79",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-11",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-12","83",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-13","83",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-14","85",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-15","85",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-16","88",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-17","88",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-18","89",",,S","61",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-19","88",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-20",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-21","85",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-22","84",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-24",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-25","83",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-26","84",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-27",,,,
"MXM00076680","MEXICO CITY, MX","2022-04-28","78",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-29","80",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-04-30","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-01","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-02","84",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-03",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-04",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-05","89",",,S","61",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-06","90",",,S","61",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-07","88",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-08","89",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-09",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-10","89",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-11","88",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-12",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-13","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-14",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-15","85",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-16","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-17","84",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-18","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-19","85",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-21","89",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-22","90",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-23","88",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-24","83",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-25",,,,
"MXM00076680","MEXICO CITY, MX","2022-05-26","84",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-27","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-28","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-29","82",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-30","82",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-05-31","85",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-01","85",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-02","79",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-03",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-04","81",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-05","83",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-06","84",",,S","62",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-07",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-08","86",",,S","61",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-09","82",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-10",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-11","81",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-12","84",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-13","82",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-14",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-15",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-16","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-17","75",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-18","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-19","77",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-20",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-21","76",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-22",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-06-24","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-25","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-27","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-06-29","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-01","82",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-02","84",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-04","84",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-08","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-09","81",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-10","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-11",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-12",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-13","82",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-15","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-16","75",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-17",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-18","81",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-19",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-20",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-21","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-22","85",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-23","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-25",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-26",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-27","75",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-28","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-07-29",,,,
"MXM00076680","MEXICO CITY, MX","2022-07-31","77",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-01","81",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-02","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-03","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-04","83",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-06","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-12","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-13","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-14","80",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-15","76",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-16","77",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-17",,,,
"MXM00076680","MEXICO CITY, MX","2022-08-18","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-19","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-20","74",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-21","74",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-22","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-23","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-24","80",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-25","80",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-26","79",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-27","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-28","77",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-29","80",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-08-30","79",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-01","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-02","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-03","76",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-04","74",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-05","74",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-06","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-07","72",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-08",,,,
"MXM00076680","MEXICO CITY, MX","2022-09-10","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-11","81",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-12","79",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-13",,,,
"MXM00076680","MEXICO CITY, MX","2022-09-15","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-17",,,,
"MXM00076680","MEXICO CITY, MX","2022-09-20","74",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-22","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-09-24","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-25","77",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-26","77",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-28","66",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-29","68",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-09-30","71",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-01",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-03","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-04","79",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-05","78",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-07","75",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-08","68",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-09","68",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-10",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-11","67",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-12",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-13","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-14","77",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-16","82",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-17","83",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-19",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-20",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-10-25","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-26","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-27","80",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-28","79",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-29","81",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2022-10-30","81",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-02","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-03","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-04","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-05","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-06","79",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-08","78",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-09","74",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-11",,,,
"MXM00076680","MEXICO CITY, MX","2022-11-12","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-13","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-15",,,,
"MXM00076680","MEXICO CITY, MX","2022-11-16","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-17","78",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-20",,,,
"MXM00076680","MEXICO CITY, MX","2022-11-21",,,,
"MXM00076680","MEXICO CITY, MX","2022-11-22","72",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-23",,,,
"MXM00076680","MEXICO CITY, MX","2022-11-24","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-26","78",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-28","78",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-29","77",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-11-30","76",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-01","76",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-02","75",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-03","77",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-04",,,,
"MXM00076680","MEXICO CITY, MX","2022-12-05",,,,
"MXM00076680","MEXICO CITY, MX","2022-12-06","77",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-07","78",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-08","79",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-09","75",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-10","75",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-11","74",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-12","74",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-13","76",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-14","74",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-15",,,,
"MXM00076680","MEXICO CITY, MX","2022-12-16","78",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-17","78",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-20","76",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-21","76",",,S","44",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-22",,,,
"MXM00076680","MEXICO CITY, MX","2022-12-23","75",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-24","72",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-25","67",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-26","63",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-27","68",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-28","68",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-29","70",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2022-12-30","68",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-01","73",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-02","73",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-03","73",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-04","76",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-05","76",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-06","74",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-07","74",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-08","75",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-09","75",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-11","72",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-12","74",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-13","70",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-14","69",",,S","42",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-15","71",",,S","42",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-17","77",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-18","79",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-19",,,,
"MXM00076680","MEXICO CITY, MX","2023-01-20","80",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-21","80",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2023-01-23","79",",,S","49",",,S"
