"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-05-27","85",",,S","53",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-06-07","78",",,S","51",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-06-15","79",",,S","59",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-06-17","82",",,S","55",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-06-22","78",",,S","55",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-07-27","79",",,S","52",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-07-28","73",",,S","51",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-08-15","81",",,S","54",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-08-18","77",",,S","60",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2016-12-28",,,,
"MXM00076681","GEOGRAFIA UNAM, MX","2017-04-07","82",",,S","49",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2017-04-11","82",",,S","51",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2017-04-14","79",",,S","47",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2017-06-16","83",",,S","53",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-04-06","80",",,S","50",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-04-12","78",",,S","53",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-04-19","86",",,S","50",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-04-20","87",",,S","48",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-04-25","79",",,S","50",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-05-15","85",",,S","52",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-06-23",,,,
"MXM00076681","GEOGRAFIA UNAM, MX","2018-07-14","79",",,S","52",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2018-07-16","77",",,S","54",",,S"
"MXM00076681","GEOGRAFIA UNAM, MX","2019-04-12","86",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-02","72",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-05","68",",,S","44",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-06","56",",,S","43",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-08","69",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-09",,,,
"MXM00076680","MEXICO CITY, MX","2015-01-10","68",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-11","70",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-12",,,,
"MXM00076680","MEXICO CITY, MX","2015-01-13","74",",,S","46",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-14","74",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-15","75",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-16","74",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-17","75",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-18","72",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-19",,,,
"MXM00076680","MEXICO CITY, MX","2015-01-20",,,,
"MXM00076680","MEXICO CITY, MX","2015-01-21",,,,
"MXM00076680","MEXICO CITY, MX","2015-01-22","76",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-23","76",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-24","75",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-26","76",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-27","73",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-28","75",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-29","74",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-30","73",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-01-31","71",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-01","77",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-02","76",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-03","72",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-04",,,,
"MXM00076680","MEXICO CITY, MX","2015-02-05","76",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-06","72",",,S","43",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-07",,,,
"MXM00076680","MEXICO CITY, MX","2015-02-08","74",",,S","43",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-10","72",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-11","71",",,S","43",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-12","66",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-13","67",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-14","61",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-15",,,,
"MXM00076680","MEXICO CITY, MX","2015-02-16","74",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-17","76",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-18",,,,
"MXM00076680","MEXICO CITY, MX","2015-02-19","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-20","79",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-21","77",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-22","79",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-23",,,,
"MXM00076680","MEXICO CITY, MX","2015-02-24","86",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-25","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-26","79",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-27","79",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-02-28",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-01","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-02","81",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-03","84",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-04",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-05","84",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-06",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-07","76",",,S","48",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-09","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-10","78",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-11","71",",,S","47",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-12",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-13","67",",,S","45",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-14","70",",,S","50",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-15",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-16",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-17","75",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-18","76",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-19","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-20","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-21","76",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-22","76",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-23","78",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-24","74",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-25","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-26","79",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-27","79",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-28","71",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2015-03-29",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-30",,,,
"MXM00076680","MEXICO CITY, MX","2015-03-31",,,,
"MXM00076680","MEXICO CITY, MX","2015-04-01","79",",,S","49",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-02","81",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-03","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-04","81",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-06","81",",,S","51",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-07","83",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-08","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-09","85",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-10","86",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-13","79",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-14","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-15","82",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-16","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-17","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-18","83",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-19","83",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-20","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-21","86",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-23",,,,
"MXM00076680","MEXICO CITY, MX","2015-04-25","84",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-26","84",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-27","85",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-28","83",",,S","60",",,S"
"MXM00076680","MEXICO CITY, MX","2015-04-29",,,,
"MXM00076680","MEXICO CITY, MX","2015-05-01",,,,
"MXM00076680","MEXICO CITY, MX","2015-05-02","76",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-03","73",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-05","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-06","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-07","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-08","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-09","83",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-10","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-11","86",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-12","85",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-13","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-14","74",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-15","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-17","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-19","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-20","82",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-21","81",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-22","83",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-23","75",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-24","78",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-25",,,,
"MXM00076680","MEXICO CITY, MX","2015-05-26","81",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-27","77",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-28","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-29","79",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-30","73",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-05-31","64",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-01","71",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-02",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-03","77",",,S","53",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-04",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-05","81",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-06","75",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-07","74",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-08","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-09","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-10",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-11","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-12",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-13","85",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-14","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-15","80",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-16","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-17",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-18",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-19","74",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-20","79",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-21","76",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-22","77",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-23","78",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-24","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-25","75",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-26",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-27",,,,
"MXM00076680","MEXICO CITY, MX","2015-06-28","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-06-30","74",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-01","77",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-02","75",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-03","69",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-04",,,,
"MXM00076680","MEXICO CITY, MX","2015-07-05","75",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-06",,,,
"MXM00076680","MEXICO CITY, MX","2015-07-07","79",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-08","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-09","77",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-10","74",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-11","72",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-13",,,,
"MXM00076680","MEXICO CITY, MX","2015-07-14","81",",,S","52",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-15","82",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-16","80",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-17","79",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-18","75",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-19","75",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-20","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-21","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-22","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-23","78",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-24",,,,
"MXM00076680","MEXICO CITY, MX","2015-07-25","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-26","82",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-27","83",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-28","83",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-29","83",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-30","82",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-07-31",,,,
"MXM00076680","MEXICO CITY, MX","2015-08-01","80",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-02","80",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-03","82",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-04","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-05","81",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-06","85",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-07","84",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-08","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-09","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-10","83",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-11",,,,
"MXM00076680","MEXICO CITY, MX","2015-08-12","77",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-13","76",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-14","74",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-15","79",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-16","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-17","82",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-18","74",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-19","77",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-20","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-21","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-22","78",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-23","73",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-24","80",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-25","81",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-26","76",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-27","74",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-28","74",",,S","55",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-29",,,,
"MXM00076680","MEXICO CITY, MX","2015-08-30","76",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-08-31",,,,
"MXM00076680","MEXICO CITY, MX","2015-09-01","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-02",,,,
"MXM00076680","MEXICO CITY, MX","2015-09-03",,,,
"MXM00076680","MEXICO CITY, MX","2015-09-04","76",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-05","77",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-06","80",",,S","54",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-07","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-08","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-09","81",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-10","82",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-11","81",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-12","80",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-13","76",",,S","59",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-14","75",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-15",,,,
"MXM00076680","MEXICO CITY, MX","2015-09-16","79",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-17",,,,
"MXM00076680","MEXICO CITY, MX","2015-09-18","77",",,S","57",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-19","81",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-20","78",",,S","56",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-21","79",",,S","58",",,S"
"MXM00076680","MEXICO CITY, MX","2015-09-22","78",",,S","57",",,S"
