"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076726","CUERNAVACA, MX","2021-02-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-02-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-02-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-02","92",",,S","63",",,S"
"MXM00076726","CUERNAVACA, MX","2021-03-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-16","91",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2021-03-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-18","90",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2021-03-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-20","86",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2021-03-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-03-31",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-04-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-04","91",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2021-05-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-29","87",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2021-05-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-05-31",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-06-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-07-31","84",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2021-08-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-03","82",",,S","58",",,S"
"MXM00076726","CUERNAVACA, MX","2021-08-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-19","84",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2021-08-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-08-31",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-11","81",",,S","58",",,S"
"MXM00076726","CUERNAVACA, MX","2021-09-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-23","81",",,S","53",",,S"
"MXM00076726","CUERNAVACA, MX","2021-09-24","81",",,S","53",",,S"
"MXM00076726","CUERNAVACA, MX","2021-09-25","78",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2021-09-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-28","81",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2021-09-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-09-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-01","81",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2021-10-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-10","85",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2021-10-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-13","88",",,S","56",",,S"
"MXM00076726","CUERNAVACA, MX","2021-10-14","86",",,S","56",",,S"
"MXM00076726","CUERNAVACA, MX","2021-10-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-10-30","79",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2021-10-31",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-03",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-05","79",",,S","51",",,S"
"MXM00076726","CUERNAVACA, MX","2021-11-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-15",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-26","81",",,S","51",",,S"
"MXM00076726","CUERNAVACA, MX","2021-11-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-11-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-01",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-02",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-03","82",",,S","50",",,S"
"MXM00076726","CUERNAVACA, MX","2021-12-04",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-05",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-06",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-07",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-08",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-09",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-10",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-11",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-12",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-13",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-14",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-15","82",",,S","48",",,S"
"MXM00076726","CUERNAVACA, MX","2021-12-16",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-17",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-18",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-19",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-20",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-21",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-22",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-23",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-24",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-25",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-26",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-27",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-28",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-29",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-30",,,,
"MXM00076726","CUERNAVACA, MX","2021-12-31",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-01",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-02",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-03",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-04",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-05",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-06",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-07","83",",,S","52",",,S"
"MXM00076726","CUERNAVACA, MX","2022-01-08","81",",,S","50",",,S"
"MXM00076726","CUERNAVACA, MX","2022-01-09",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-10",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-11","82",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-01-12",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-13",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-14",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-15",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-16",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-17",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-18",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-19",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-20",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-21",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-22",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-23",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-24",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-25",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-26",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-27",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-28",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-29",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-30",,,,
"MXM00076726","CUERNAVACA, MX","2022-01-31",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-01",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-02",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-03",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-04",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-05","82",",,S","48",",,S"
"MXM00076726","CUERNAVACA, MX","2022-02-06",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-07",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-08",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-09",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-10",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-11",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-12",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-13",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-14",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-15",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-16",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-17",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-18",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-19","91",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2022-02-20",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-21",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-22","92",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-02-23",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-24","92",",,S","56",",,S"
"MXM00076726","CUERNAVACA, MX","2022-02-25",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-26","88",",,S","58",",,S"
"MXM00076726","CUERNAVACA, MX","2022-02-27",,,,
"MXM00076726","CUERNAVACA, MX","2022-02-28",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-01",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-02","90",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-03","90",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-04",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-05",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-06",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-07",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-08",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-09","92",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-10",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-11",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-12","93",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-13",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-14",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-15","91",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-16","91",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-17",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-18",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-19",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-20",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-21",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-22","93",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-23",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-24","93",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-25","93",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-26","90",",,S","62",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-27",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-28",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-29","95",",,S","62",",,S"
"MXM00076726","CUERNAVACA, MX","2022-03-30",,,,
"MXM00076726","CUERNAVACA, MX","2022-03-31","95",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-01",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-02",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-03",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-04",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-05",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-06",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-07",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-08","94",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-09","88",",,S","55",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-10",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-11",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-12",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-13","93",",,S","57",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-14",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-15",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-16",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-17",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-18",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-19","95",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-20",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-21",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-22","89",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-23",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-24",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-25",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-26","88",",,S","54",",,S"
"MXM00076726","CUERNAVACA, MX","2022-04-27",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-28",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-29",,,,
"MXM00076726","CUERNAVACA, MX","2022-04-30",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-01",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-02",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-03",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-04",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-05",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-06","95",",,S","59",",,S"
"MXM00076726","CUERNAVACA, MX","2022-05-07",,,,
"MXM00076726","CUERNAVACA, MX","2022-05-08",,,,
